Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1997-08-31,90.563154265,90.82517826,83.42931767,90.829185904,69.844543269,74.608943356,80.211377241,84.578986571,82.4124005,81.604896484,95.728022099,93.149259586,84.297074483,90.262638195,87.205219244,85.887644808,88.054099574,88.444796963,80.3833466,85.10016262,69.617636156,82.487470358,75.414125125,88.921076742,85.312763659,89.749299977,88.844218842,90.97792748,71.084339472,79.189460148,95.391696488,79.621649855,87.757752051,92.137062502,89.19902207,87.767705195,90.961191004,88.959482406,78.157339221,84.727542959,88.132148217,90.036096214,82.629994643,92.809537683,83.397070842,83.72235625,83.404517512,93.458497953,86.140958453,89.019345042
1997-09-30,90.425941928,91.109840052,83.65068404,90.66749442,70.000852988,74.974747953,80.062902542,84.44000246,82.567005913,81.862321057,95.313661749,93.204514135,84.25971666,90.315225339,87.277352004,86.06540479,88.018430228,88.581338145,80.064669282,84.701170493,69.918058149,82.785305516,75.597415736,88.978147251,85.13746176,89.668248591,89.195180786,90.794906606,71.356830194,79.05894425,95.066413435,79.213270021,88.182568312,92.459397449,89.202625691,87.83054062,91.009875635,88.667980789,78.054995207,85.113979837,88.087842563,90.163351915,82.813680162,92.803966183,83.081953956,83.808730295,83.666195535,93.366082398,86.084888023,88.969480761
1997-10-31,90.377362866,91.38985721,83.808842299,90.609005988,70.280641409,75.184173076,79.976797348,84.450734235,82.685863079,82.211266463,94.797926072,93.020643321,84.190332649,90.387161321,87.219156896,86.360973254,88.129088325,88.696479032,79.931441875,84.499459815,70.21547668,83.092007189,75.59292046,89.194019092,85.078975732,89.418617952,89.601410998,90.641575166,71.659182341,79.093796536,94.966938155,78.929886181,88.453355449,92.64890412,89.101697659,87.950914675,90.945443926,88.548479326,78.025510955,85.531413452,88.067145615,90.111477351,83.036207722,92.741407415,82.968103848,83.892213379,84.054736947,93.142293168,86.117257014,89.006178218
1997-11-30,90.53656028,91.509123383,83.975919054,90.646660272,70.623920525,75.222241502,79.974789606,84.597830497,82.868914605,82.432851335,94.174817314,92.691195007,84.127041897,90.372026385,87.265700821,86.689007403,88.373075774,88.823821221,80.089902672,84.639019059,70.472885287,83.160778131,75.474061759,89.489677722,85.15535541,89.121407847,90.111896158,90.492822048,71.758952857,79.156007362,95.001400293,78.939506538,88.631859299,92.723106598,88.965866313,88.043753216,90.820380916,88.544635544,77.919307822,85.841222252,88.262221177,90.072490089,83.219839431,92.678886069,83.014279754,83.855431591,84.355570015,92.807841151,86.037614827,89.066486631
1997-12-31,90.697854462,91.465524316,84.259980271,90.658752128,70.859493005,75.344950243,79.889011425,84.772478482,83.080495484,82.401031503,93.50873975,92.463415225,83.881227138,90.165906446,87.565205292,86.978827047,88.444136854,88.871297602,80.365225107,84.867862774,70.505641131,83.014844664,75.44573452,89.776900365,85.236056854,88.965761268,90.644036336,90.246670352,71.815152668,79.054266148,94.974827334,79.032311878,88.695062946,92.764979871,88.932087588,88.145381462,90.601430209,88.427701869,77.708586738,86.01772541,88.690701988,90.070423401,83.424431418,92.702319922,83.223606292,83.697242292,84.507506456,92.472566606,85.905418664,89.138723636
1998-01-31,90.766696963,91.420610576,84.676507635,90.678914162,71.016933655,75.791319589,79.691537992,84.94936925,83.264648602,82.560013071,93.142859933,92.564634712,83.744645714,90.044701771,87.920372556,87.31940815,88.425334564,89.073607768,80.715183965,84.926008448,70.45655225,83.134695857,75.593121405,90.035837414,85.163730485,89.079239839,90.903054046,90.183252744,72.02913212,79.114029311,94.848657427,79.022474094,88.664811128,92.865175289,89.044901494,88.348374163,90.522134066,88.326120985,77.654457982,86.259417653,89.185848281,90.114747259,83.68518521,92.956116362,83.640080809,83.565153422,84.791610262,92.312570564,85.864576314,89.212596862
1998-02-28,90.888789783,91.595059884,85.175353304,90.63929618,71.724451924,76.308895232,79.657122677,85.2094013,83.582104267,83.095691373,93.163960753,92.929909192,84.122321911,90.497778155,88.234332734,87.545493463,88.739180866,89.644365211,81.222378171,85.016714011,70.858885146,83.71371737,75.891845426,90.367983759,85.010317683,89.436603733,90.81527279,90.507888476,72.473283272,79.398125904,94.755887147,78.883965815,88.721777562,93.068339057,89.351270423,88.61854298,90.993151229,88.465136461,77.996341381,86.571529616,89.598755951,90.355288841,84.039482758,93.52135715,84.144139082,83.82189231,85.522996098,92.515053587,86.035149327,89.39980897
1998-03-31,91.262331711,92.071448558,85.653671494,90.533488746,72.822342702,76.818834681,80.086564546,85.665891303,83.941755749,83.826566362,93.401340299,93.435278223,84.868629067,91.184022912,88.771087991,87.563796043,89.271866301,90.309063861,81.810701794,85.438084792,71.804321104,84.486642122,76.527987093,90.953086467,85.188006033,89.933041923,90.681719831,90.999597122,73.175140089,79.859345153,95.025003682,78.99013959,89.020625056,93.41116518,89.98945525,88.814482811,91.914806191,88.800603813,78.589722534,86.925186942,89.927398026,90.864068973,84.584074006,94.249162825,84.648963313,84.4594402,86.580222944,93.169443075,86.685480225,89.811690152
1998-04-30,91.802015659,92.791779556,86.117237453,90.639617615,74.002556619,77.457508862,80.960707282,86.154231774,84.257548589,84.622391345,93.75471568,94.019516153,85.639479108,91.717130773,89.421518978,87.859287314,89.734727909,90.975541366,82.382993909,86.070226248,73.005083209,85.316316289,77.363985138,91.6196447,85.931013523,90.515208436,90.788760736,91.408585724,74.096570328,80.499858243,95.534367689,79.678212708,89.537250743,93.951414196,90.696831467,89.308170639,92.805151454,89.392745923,79.229768827,87.405424074,90.184472057,91.579643475,85.232835744,94.959715901,85.11866007,85.015449518,87.632064789,94.039195324,87.625902383,90.382577038
1998-05-31,92.260581176,93.562284847,86.549458335,91.292484964,75.127100798,78.163301746,81.979950569,86.645356236,84.656139977,85.272977431,94.118361902,94.47694883,86.295467174,92.216051527,89.981217993,88.875682088,90.328157792,91.652774687,82.977713579,86.682477618,74.127594299,86.181012254,78.08556368,92.163107308,87.208903656,91.054371455,91.2003859,91.552526505,75.212812195,81.060221324,96.104146955,80.859230815,90.218749353,94.634401303,91.369388605,90.25339001,93.317065746,90.131526807,79.840142323,88.09116636,90.283099419,92.392794145,85.899419614,95.397013156,85.543910458,85.389793757,88.380114265,94.679018882,88.481228412,90.960194948
1998-06-30,92.578464134,94.105569483,87.062980092,92.261074696,75.926735087,78.806214129,83.016494277,87.176611604,85.078949454,85.857511286,94.364779544,94.689218583,86.858584688,92.703267504,90.509403445,89.894084811,90.947235537,92.198868475,83.630918089,87.137944527,75.150843146,86.905930583,78.832329401,92.597904452,88.434673763,91.515177755,91.669319208,91.592207739,76.287919538,81.875305635,96.675501934,82.156472899,90.868243814,95.275593475,91.881785653,91.127874584,93.569903946,90.764649294,80.306972187,88.784062886,90.216873604,92.996458039,86.456533187,95.410523985,85.864180574,85.804539351,88.742212267,94.892964303,89.208884337,91.462909534
1998-07-31,92.897114865,94.298218755,87.658583558,93.071828289,76.497572704,79.306151609,83.791734995,87.496439125,85.429262244,86.323365473,94.388463756,94.740938193,87.287932968,93.060643892,90.850247742,90.388744966,91.247460165,92.615322952,84.194347298,87.275575271,76.006696808,87.259260475,79.678213016,92.865097074,89.069818092,91.924560958,91.953216514,91.806509933,77.05752393,82.714954224,97.003253287,83.014932359,91.228452938,95.738602473,92.043864478,91.682334822,93.783345204,91.156565546,80.643942421,89.224681838,90.094161071,93.255206148,86.947418533,95.335239768,86.066655054,86.099102802,88.978330421,95.002303746,89.801689019,91.916372817
1998-08-31,93.160002375,94.207922938,88.061264952,93.491226215,76.879216078,79.679507462,84.196285165,87.586083576,85.650521674,86.621556921,94.096966902,94.734558137,87.490346644,93.157855044,90.974327579,90.699565423,91.273130085,92.918992672,84.554423733,87.1212337,76.517225583,87.410860498,80.305641165,92.977955998,89.452305804,92.186746362,92.158733382,92.11805305,77.536122232,82.941078494,97.132421844,83.340265233,91.375087985,95.960999517,92.048190501,91.935630492,93.996080887,91.237832243,80.940426577,89.466367638,89.971214898,93.257015543,87.347467698,95.333376656,86.326161853,86.138733819,89.278745832,95.246364952,90.099929222,92.218795975
1998-09-30,93.29441722,93.997484678,88.224888235,93.717400323,77.207958319,80.001573363,84.37995559,87.559183218,85.800616909,87.012757602,93.405511429,94.528729495,87.404417424,93.228675173,91.177458995,91.158521724,91.290748745,93.0046701,84.814448337,87.153054533,76.681223384,87.673959672,80.540451241,93.026524139,89.72061889,92.15878739,92.714060304,92.273781652,77.796327972,82.913075293,97.202165311,83.273147581,91.627778903,95.900969666,92.300446723,92.07566234,94.116464928,91.155178559,81.1771437,89.679861978,89.872948946,93.195808587,87.511958566,95.410084755,86.608082286,86.114572898,89.58014857,95.399783065,90.018599465,92.074032938
1998-10-31,93.506931832,93.808186667,88.399320667,93.946546229,77.65057395,80.348228559,84.444295468,87.458977993,86.013861496,87.494207969,92.510498052,94.157128934,87.525531535,93.547604784,91.692225954,91.950399495,91.535981962,93.034102836,84.894477678,87.527846069,76.810322255,88.024301129,80.800517727,93.067847528,89.808331548,91.869462108,93.817554644,92.299989894,78.074708297,82.841640619,97.303735745,83.155554866,91.873796526,95.58015141,92.587136978,92.444499063,94.026395062,91.133713436,81.305529446,89.892368947,90.061401647,93.229311742,87.635515755,95.665271302,86.738337622,86.234501108,89.661497588,95.390313694,90.045589874,91.57763066
1998-11-30,93.772803862,93.661830605,88.691343638,94.14796228,77.911146288,80.784127117,84.539932801,87.340990592,86.311400837,87.871748607,91.934362196,94.110126106,87.799554987,93.871349813,92.465659317,92.756214559,91.810499665,93.314281185,84.730460291,87.725233115,77.11098283,88.247144229,81.228892597,93.211674932,89.84349888,91.536173919,95.040390079,92.358337509,78.48648231,82.834579472,97.395933187,83.494500617,91.842474352,95.148718094,92.609668994,92.955779952,93.891491496,91.179729642,81.418164958,90.169280209,90.629422438,93.614393504,87.970072534,95.79933973,86.69524935,86.573552566,89.729972188,95.382077326,90.231146722,91.211312382
1998-12-31,93.91325531,93.512272966,89.09519808,94.214149186,78.068038643,81.391997795,84.740832037,87.34414274,86.534989656,88.151901307,92.035594932,94.490333507,87.895045436,93.857081626,92.957623911,93.203782351,92.051498978,93.550368322,84.56784529,87.881147366,77.392072274,88.238787237,81.592774895,93.578909366,90.048101152,91.410810569,95.701126951,92.37405398,78.794156062,83.150603155,97.360850284,83.946922383,91.831509331,94.909702987,92.50821358,93.112301868,93.910763571,91.233237133,81.535804361,90.49396994,91.200724374,94.178089769,88.246780514,95.637726432,86.614382747,86.936715301,89.796522947,95.412162057,90.038424492,91.094588845
1999-01-31,94.02337407,93.47076214,89.504065051,94.180427706,78.499128824,82.024091591,85.056568874,87.585602648,86.781076621,88.533360238,92.632629446,95.094790071,88.051977729,93.681538648,92.790003379,93.313343839,92.358094927,93.565376259,84.691906941,88.305272967,77.760243388,88.300843731,81.838524817,94.020166465,90.439050038,91.500160175,95.581214118,92.356378922,79.034528282,83.558474735,97.291116498,84.206985025,92.073738402,95.020415598,92.60688552,93.012249287,94.125326421,91.295216625,81.602342251,90.85252882,91.661260937,94.536775574,88.306998713,95.513236402,86.646810193,87.296612793,90.053052881,95.458067144,89.854910264,91.0565238
1999-02-28,94.337557937,93.711518207,89.936597002,94.165572896,79.233708838,82.543365058,85.332125637,88.06135882,87.232372488,89.083654171,93.30335773,95.740596887,88.323396853,93.886398829,92.5604621,93.302573382,92.778423762,93.730575461,85.178686303,88.634600762,78.388456602,88.776996921,82.216411661,94.382707227,90.836925433,91.751596523,95.231018496,92.485168333,79.427313013,83.761487341,97.409094194,84.470728219,92.470474954,95.448596437,93.077345469,93.144826125,94.603409595,91.436752271,81.687734471,91.265750078,92.209742382,94.980488573,88.795746731,95.754863508,86.834348642,87.692918549,90.811406818,95.600922899,90.234693215,91.167432433
1999-03-31,94.86504219,94.335345041,90.527709803,94.298764822,80.218105636,83.167776942,85.829112469,88.650627654,87.786555661,89.747177658,93.809645699,96.209742239,88.906075341,94.36117559,92.854043857,93.547437019,93.294718134,94.070404925,85.927539058,89.003304913,79.293759896,89.575624438,83.057008414,94.7660917,91.186824615,92.210900639,95.254225439,92.827904899,80.058509194,84.106380339,97.585003002,84.941858183,92.996438528,96.077074151,93.732496352,93.692373673,95.233381409,91.91327573,82.101513559,91.801325339,92.923491673,95.459841143,89.768038678,96.253194644,87.279694639,88.185668894,91.758949493,95.942966821,91.087917267,91.678984692
1999-04-30,95.339513474,95.226464411,91.061404134,94.744018846,81.388940076,84.069481456,86.855632878,89.379561577,88.297318803,90.446461371,94.134846781,96.556123797,89.8316634,94.872385702,93.57956809,94.187980231,93.813012876,94.561379569,86.903571779,89.700349259,80.40315979,90.522339172,84.277000066,95.321788459,91.604113461,92.915961241,95.70601067,93.259042166,80.909783978,85.025756366,97.738135598,85.709014839,93.626357811,96.698200559,94.385420687,94.366826232,95.833578495,92.604336481,83.049948689,92.585481465,93.800330959,95.758817353,90.558666102,96.827126011,88.066506786,88.896784728,92.608070246,96.447901862,92.109484907,92.559161446
1999-05-31,95.764261124,95.974613697,91.512399055,95.393695961,82.574607452,85.320143657,88.116851284,90.417051025,88.891428031,91.199449598,94.102198194,96.979576886,90.747352712,95.515129906,94.35559176,94.967622326,94.39306543,95.205322394,87.968082662,90.4282519,81.672033876,91.564906161,85.59822393,96.040984454,92.336093107,93.812920252,96.20239268,93.677432579,82.021981378,86.250340278,98.101476164,86.739330756,94.154080105,97.176642571,94.987521508,94.966649756,96.410124172,93.368642352,84.20766882,93.458216393,94.659942984,96.010030356,91.28363124,97.351611762,89.13692634,89.699315307,93.401275642,96.912203658,93.042269252,93.559928891
1999-06-30,96.210187898,96.429408467,92.049583449,95.92871063,83.497094448,86.57256063,89.425674148,91.596745361,89.632878699,91.897870616,93.630290123,97.417233033,91.546732309,96.119820103,95.07571629,95.515342642,94.996517458,95.832846574,88.911768386,91.078380311,83.099362074,92.545196621,86.879611617,96.668710872,93.310179049,94.744643175,96.492108393,94.126447471,83.298502289,87.626353158,98.567368394,88.079551522,94.715551264,97.593598527,95.644989715,95.644685091,96.816179274,94.293493332,85.224253384,94.226082747,95.291810251,96.351780972,92.095724104,97.737317031,90.336171782,90.348070427,94.135117382,97.169406535,93.976840182,94.380855458
1999-07-31,96.500345076,96.778079968,92.642237148,96.16027272,84.137466626,87.432256599,90.490146133,92.493447346,90.145038939,92.735657251,93.125549816,97.705819706,92.137962285,96.637439031,95.728021687,95.795459433,95.385988973,96.200978581,89.700965749,91.777094875,84.450133634,93.307267458,88.013292305,97.081743262,93.987372256,95.514469516,96.663861658,94.680926091,84.235390189,88.828449242,98.832185314,89.408819662,95.202076901,98.045590591,96.21409708,96.356344618,97.064478497,94.976234,85.993145189,94.844166014,95.688100751,96.870571023,92.628361105,97.925577367,91.410522798,90.842508958,94.484753248,97.254519439,94.63697971,94.879782264
1999-08-31,96.72516142,97.039259856,93.135409451,96.275217846,84.677473432,88.066307475,91.012299313,92.9688182,90.451912771,93.432815831,92.988258664,97.774624118,92.553748416,96.917640082,96.097786574,96.077400424,95.576805285,96.299788401,90.338749215,92.412141668,85.404945887,93.752027168,88.876551811,97.355777654,94.183228494,95.850778729,96.720319801,95.184630547,84.767282883,89.362499711,98.920450708,90.46894779,95.46969037,98.411516224,96.620864872,96.784099249,97.350688084,95.120811326,86.533058805,95.135295727,95.824983992,97.384364638,92.944275024,97.922345151,92.194717467,91.409012925,94.67390383,97.28183711,94.885879475,95.177749254
1999-09-30,96.945386156,97.055029383,93.468633059,96.48491072,85.112622683,88.565811269,91.186450509,93.171164143,90.799274079,93.656470706,93.285543042,97.525906242,92.878572019,96.960376225,96.196799258,96.346980344,95.849945554,96.397589411,90.838625691,92.864528745,85.951258233,93.930212738,89.335226482,97.408486534,94.183417874,95.799139838,96.631088126,95.418925615,85.253331117,89.606138917,99.006499625,90.913242776,95.787606608,98.534685751,96.782605305,96.802053329,97.38237574,94.951441012,87.0445956,95.147982305,95.73906029,97.572873218,93.130464967,97.919020514,92.7513849,91.872987922,94.976519185,97.265139253,95.02034452,95.362431196
1999-10-31,97.193871023,96.822542273,93.696366807,96.700620024,85.551673915,88.945672468,91.271654568,93.118866721,91.204416458,94.00738834,93.873499435,97.136862332,92.971729187,97.093787446,96.225452217,96.482089725,96.129799908,96.455050407,91.17711006,93.032115312,86.447923345,94.080651736,89.491745064,97.258483978,94.242361009,95.571820639,96.628725468,95.451476446,85.869244319,89.854549106,99.058675948,90.859656053,95.983917416,98.386060873,96.657484246,96.539282599,97.141632518,94.975664225,87.802796241,95.280531053,95.663102763,97.640798906,93.201119502,97.948809162,93.194174112,92.037245638,95.112355999,97.29720955,95.073156184,95.47849553
1999-11-30,97.501669172,96.549378417,93.952065685,96.67338675,86.1003585,89.358834339,91.693913818,92.979298989,91.744974929,94.43408373,94.588392174,96.962502029,92.979628505,97.284441451,96.274193261,96.501797354,96.366209142,96.394205182,91.400172142,92.983705745,86.915662984,94.221222639,89.682762052,97.277408541,94.529036038,95.344880288,96.861770401,95.562279911,86.58481219,90.079136418,98.991059365,91.094955316,96.088653466,98.120235354,96.587317966,96.256574197,97.090794958,95.195481946,88.691186426,95.73831247,95.708886184,97.771864424,93.436737561,97.875761419,93.572233205,92.099927817,95.209848168,97.547676678,95.196266888,95.597718241
1999-12-31,97.68258936,96.415036955,94.495980783,96.616790192,87.564295795,90.019633595,92.405434617,93.070445296,92.33307702,94.748615307,95.421255186,97.155259089,93.297036007,97.326557231,96.301131787,96.503317585,96.646245114,96.478421986,91.692710454,93.17125427,87.521776868,94.520287247,90.223919675,97.677221945,94.914954233,95.417225874,97.261173247,95.813398241,87.303045887,90.551619862,98.984857381,91.723420054,96.282864571,97.93153161,96.578286471,96.190063821,97.4586589,95.417035829,89.39974359,96.225253503,95.868230672,97.940379449,94.054763424,97.841449108,93.926934341,92.281324549,95.751323635,97.943979184,95.598085064,95.700208266
2000-01-31,97.754152003,96.392320095,95.188117662,96.830290702,88.508253647,90.771283424,92.785258762,93.305857589,92.784710267,95.006218899,96.134349737,97.701384446,93.614822628,97.314813316,96.406848747,96.658654003,97.012084048,96.943835772,92.099072249,93.473548248,88.316608164,94.983009328,90.858724054,98.127433521,95.18613299,95.830873363,97.701354685,96.004038436,87.952191117,91.159074632,99.147941952,92.123988769,96.483502868,97.902015004,96.675472991,96.46261644,97.873877041,95.566631245,89.747283001,96.409455689,96.206854212,98.144067812,94.569229516,98.024740091,94.31307432,92.48825596,96.294531862,98.385689004,95.89888383,95.819943568
2000-02-29,97.912012821,96.489605711,95.93283192,97.330114013,88.860314478,91.762059482,92.975917267,93.620154957,93.28106095,95.439586714,96.534585633,98.446641564,94.048927928,97.629586381,96.876657225,97.148175878,97.497852712,97.595214449,92.621495534,93.820172224,89.193499326,95.653278795,91.624278119,98.407344119,95.624872103,96.446489561,98.160091131,96.263205253,88.678591311,91.683848645,99.316349423,92.22675306,96.785337924,98.090268756,97.437742568,97.133698535,98.302470019,95.841795349,90.055511307,96.67239102,96.744616978,98.448190032,95.02910576,98.453073602,94.773001618,92.957925282,96.673878228,98.871684813,96.274980534,96.11857031
2000-03-31,98.224161424,96.833510679,96.656285615,98.083624036,90.311678058,93.066219441,93.643944951,94.318317704,93.974252841,96.449509169,96.741469783,99.150850993,95.03363348,98.327388898,97.684615757,97.854426928,98.027477348,98.29067818,93.376969493,94.527532493,90.322593003,96.636739943,92.826267904,98.793943131,96.481164056,97.191025983,98.630395598,96.803577235,89.720056273,92.4694917,99.558034559,92.69432486,97.374309048,98.488016143,98.517381789,97.999727084,98.942478426,96.556662992,90.963121113,97.334055652,97.439990719,98.858543976,95.856206005,99.094180333,95.423317191,94.016764404,97.33080961,99.453258519,97.104778418,96.620612412
2000-04-30,98.812893551,97.381436065,97.311375887,98.798505652,91.955829897,94.305899764,94.896271634,95.359471349,94.674093199,97.599533309,96.864513192,99.751244959,96.141098186,99.136717856,98.564878486,98.608072991,98.709524199,98.876558564,94.48850879,95.451180494,91.721262921,97.701955851,94.250715454,99.329045077,97.519100939,98.024974464,99.130241765,97.460817658,91.069739797,93.542424453,99.956071996,93.770665065,98.233579966,98.989939179,99.27443077,98.780486505,99.578519126,97.531838597,92.48480511,98.221904405,98.30348262,99.358979866,96.756850738,99.732317075,96.274593373,95.266813539,98.231882817,100.15793132,98.07095226,97.241365165
2000-05-31,99.582678118,98.006072849,98.046403183,99.254727154,93.46521213,95.528767637,96.401645896,96.463253981,95.465664036,98.387392436,97.037403748,100.26075828,97.235856357,99.943882898,99.364757271,99.346191766,99.496867037,99.297415197,95.805954476,96.496680894,93.424689379,98.698913073,95.676668887,99.826611822,98.377014381,98.868103073,99.653788221,98.039494053,92.565043932,94.752345008,100.4025961,95.269912956,99.065765444,99.537331239,99.974872682,99.427181485,100.22748272,98.464430837,94.171185748,99.158941261,99.228593955,99.938695492,97.488482733,100.2976731,97.176012668,96.484931952,99.05356742,100.77717175,99.026780282,97.79484659
2000-06-30,100.04275299,98.569438928,98.542300998,99.405947962,94.668141453,96.789188301,97.856493398,97.407366422,96.376723267,98.800590499,97.246435902,100.51808414,98.207573498,100.49201593,99.91435156,99.925279658,99.923846807,99.629764092,97.035454302,97.572119004,95.190576532,99.345444702,96.864526856,100.17528208,99.02528035,99.420836625,100.15741576,98.449800738,94.063789403,96.086032631,100.7735138,96.899916157,99.559305582,100.04809643,100.51132793,99.907816213,100.55543442,99.258383656,95.714224172,99.855318598,99.999760642,100.33778457,98.089974637,100.69403768,97.936723115,97.499794621,99.541970697,101.06489478,99.788877105,98.04718376
2000-07-31,100.04300065,98.946055007,98.742442518,99.184735372,95.638167928,97.706478448,98.80227473,98.102564454,97.050820654,99.106098841,97.486165337,100.53949598,98.992537917,100.68744202,100.16883661,100.29410893,100.06693038,99.851273356,98.00535421,98.354698263,96.486468157,99.824647339,97.655065689,100.37166053,99.5924571,99.614572438,100.59985115,98.712563063,95.48348903,97.347197725,100.92990706,98.05764476,99.759424011,100.43035378,100.71347193,100.15198832,100.56351934,99.630909356,96.893956738,99.969789217,100.53734678,100.50406161,98.660690803,100.80122186,98.522711105,98.104603116,99.914555079,100.96544798,100.33668171,98.12946241
2000-08-31,99.867994681,99.180468094,98.870809715,98.943645555,96.464715132,98.195209937,99.18488989,98.671340357,97.548753209,99.394436366,97.929063119,100.47881907,99.461092694,100.72246266,100.29079689,100.50859487,100.10998122,100.00825305,98.635716808,98.583082209,97.342720721,100.2382909,98.240462968,100.5461817,99.883937199,99.61521501,100.87104491,98.953558606,96.712581526,98.103336739,100.78634763,98.62341235,99.691757551,100.58113726,100.6858098,100.37206504,100.56648851,99.692665672,97.642599135,99.78374986,100.82104654,100.44695286,98.93197411,100.64386026,99.068979333,98.427246385,99.982409802,100.65540168,100.69423465,98.477992506
2000-09-30,99.877302981,99.36924097,99.069693049,99.159226914,97.319304649,98.759334232,99.33474817,99.088798712,98.158731875,99.602005632,98.617655204,100.43307145,99.578308031,100.64417645,100.27768439,100.57287964,100.12381931,99.989503726,99.023669464,98.696907385,98.044216843,100.21439356,98.883214636,100.57100056,99.892851108,99.58104893,100.92142159,99.302887378,97.705264654,98.32741416,100.61383799,98.97297401,99.591530706,100.47984918,100.55155367,100.60275853,100.46661032,99.824764129,98.214773846,99.679566483,100.76783453,100.33560157,99.166993714,100.43032792,99.485756714,98.630149615,99.689617459,100.40479129,100.73557949,99.220124614
2000-10-31,100.0064169,99.549365798,99.409936266,99.544193557,98.381865522,99.336393153,99.459789117,99.364547567,98.754835304,99.789674402,99.286442481,100.44467497,99.702614466,100.44801943,100.04393648,100.43431652,100.23897988,99.952605345,99.330987397,99.041399832,98.673994462,100.15772461,99.432668558,100.31121101,99.882576799,99.650627806,100.67147274,99.65840469,98.525599997,98.768965158,100.53026178,99.302321269,99.778038778,100.28241132,100.5514869,100.64032626,100.34082922,99.902640766,98.847807316,99.643792703,100.41591654,100.34429968,99.665791334,100.30416015,99.706624339,98.950454127,99.697164459,100.2637679,100.60065484,99.933799847
2000-11-30,100.05847483,99.741106841,99.746843152,99.755003305,99.277836183,99.755999515,99.736489598,99.595056836,99.360110472,99.942403887,99.728780797,100.31990851,99.868867079,100.24486282,99.912834909,100.15187373,100.18154005,100.06320719,99.642695358,99.48853669,99.343975716,100.17187969,99.70918241,100.01281966,99.950067393,99.77220759,100.26109525,99.842884259,99.303339682,99.429986031,100.26920226,99.715369213,100.0039688,100.10396681,100.41559251,100.40419679,100.14894192,99.966178802,99.517952422,99.744452525,100.07884527,100.29632641,99.960791441,100.15899892,99.805097097,99.497565265,99.891812327,100.10192838,100.42889578,100.18135869
2000-12-31,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2001-01-31,99.937990744,100.36306841,100.24728634,100.31161582,100.91472434,100.44630279,100.28761649,100.59435467,100.43396204,100.13521022,100.38153623,99.852259681,100.09725908,99.771728847,100.12376993,100.1734001,99.958432359,99.9151767,100.51517082,100.43364841,100.72543277,99.867630831,100.4983712,100.13067745,100.0873821,100.34189175,99.943293468,100.28289147,100.50227933,100.63011893,100.06173402,100.17760006,99.826312128,100.03241793,99.73780454,99.838824469,100.20797528,99.957208753,100.34676175,100.16395475,100.13410464,99.837406896,100.30766747,99.839159175,100.4758744,100.43937153,100.34347073,100.1559743,99.871847027,99.769408787
2001-02-28,100.06187068,100.81393469,100.6646984,100.56343471,102.15117093,101.43199468,100.78312015,101.11186445,101.08954817,100.71814798,101.30310343,100.16228083,100.54033608,99.920725239,100.38098413,100.67602999,100.13879826,100.17665289,101.21989476,101.07378244,101.58088361,100.16034876,101.14334613,100.2721354,100.61192319,100.76557892,100.08495342,100.78067719,101.1033787,101.05337224,100.39256193,100.52834663,99.990235826,100.19508422,100.07292712,100.20910927,100.78837298,100.11649851,100.86201749,100.21109158,100.42843299,100.21559903,101.13437116,99.749351972,101.16362151,101.2672486,100.99048554,100.65326376,100.51087843,99.945321239
2001-03-31,100.46457353,101.42330176,101.40759378,100.82336658,103.61712093,102.57226576,101.65946774,101.66168096,102.30647681,101.47738869,102.80129792,100.85337091,101.48636036,100.40366739,100.87703325,101.35809942,100.63292726,100.70506223,102.08435818,102.13758394,102.89366061,100.91216907,102.21501262,100.62848876,101.48812294,101.34649797,100.56589981,101.45972811,102.31097748,101.78090828,100.88422759,101.1946141,100.59451335,100.50243662,100.75573506,100.93070405,101.62511441,100.91515053,101.70955209,100.42985998,100.87631833,100.68356328,101.96603685,100.09303837,102.01023842,102.44849771,101.66843037,101.31719415,101.46858191,100.62895909
2001-04-30,101.12303734,102.21088173,102.18318829,101.13593249,104.96401233,103.64042598,102.9158892,102.39186919,103.37463305,102.16781705,104.32338891,101.76715683,102.68902039,100.99126534,101.46237618,102.03394622,101.3143806,101.27589191,103.22314776,103.44012258,104.56755088,101.7169436,103.84486464,101.09101276,102.36480219,102.04241382,101.31897568,102.17935513,104.07410164,103.15243654,101.48056302,102.18551494,101.16744804,101.0637095,101.50110802,101.82484303,102.4274509,102.05973028,103.15244557,101.00124387,101.5475705,101.0013924,102.57249784,100.74251513,103.12758977,103.77200568,102.42333586,101.75968517,102.50781758,101.60624867
